# time(s),x(m),y(m),vx(m/s),vy(m/s),phi(rad),delta(rad),omega(rad/s),ax(m/s^2),deltadelta(rad/s),wheel_fl(kmph),wheel_fr(kmph),wheel_rl(kmph),wheel_rr(kmph),roll(rad),throttle_ped_cmd(%),brake_ped_cmd(kPa)
1672875702.41144061,209.45070406,371.84973711,2.77128877,-0.00820804,3.03787444,0.00800211,0.01105842,-0.26093667,-0.00009653,10.00000000,10.10000038,10.00000000,10.00000000,-0.34434117,8.63419462,0.00000000
1672875702.45144057,209.34027670,371.86156537,2.76398483,-0.00811010,3.03827046,0.00799825,0.01097253,-0.25966536,-0.00971535,10.00000000,10.10000038,9.98060036,9.98060036,-0.34430006,9.32985623,0.00000000
1672875702.49144053,209.22630902,371.87420083,2.75141564,-0.00828389,3.03868174,0.00760964,0.01087971,-0.26052952,0.00974916,10.00000000,10.10000038,9.89999962,9.89999962,-0.34421880,10.02536021,0.00000000
1672875702.53144050,209.12190903,371.88631121,2.73988119,-0.00908808,3.03911709,0.00799960,0.01077531,-0.26098847,0.01184369,10.00000000,10.10000038,9.89999962,9.80000019,-0.34413145,10.71663163,0.00000000
1672875702.57144046,209.00978141,371.89860594,2.72998409,-0.00918113,3.03955951,0.00847335,0.01072208,-0.26078436,-0.00757636,10.00000000,10.08054362,9.88054304,9.80000019,-0.34404032,11.40864425,0.00000000
1672875702.61144042,208.90288416,371.91013192,2.71888480,-0.00936725,3.04001348,0.00817030,0.01069006,-0.26106765,-0.00212643,10.00000000,10.00000000,9.80000019,9.80000019,-0.34394603,12.09873909,0.00000000
1672875702.65144038,208.79496650,371.92157170,2.70672136,-0.00938994,3.04047594,0.00808524,0.01068084,-0.26177950,0.00000000,9.80000019,9.98098871,9.69999981,9.69999981,-0.34390219,12.78666838,0.00000000
1672875702.69144034,208.68538084,371.93312315,2.69446790,-0.00932419,3.04094348,0.00808524,0.01068102,-0.26250662,0.00421333,9.80000019,9.89999962,9.69999981,9.69999981,-0.34380893,13.47317181,0.00000000
1672875702.73144031,208.58032283,371.94473849,2.68534857,-0.00979863,3.04141288,0.00825377,0.01065814,-0.26196076,0.00767673,9.78104269,9.89999962,9.69999981,9.69999981,-0.34371343,14.15803757,0.00000000
1672875702.77144027,208.47170664,371.95770555,2.70922418,-0.01140827,3.04188734,0.00856084,0.01059358,-0.24816278,-0.01189006,9.69999981,9.69999981,9.89999962,10.60000038,-0.34361917,14.84028442,0.00000000
1672875702.81144023,208.36204146,371.96921363,2.72611350,-0.01147149,3.04233058,0.00808524,0.01060045,-0.23744061,0.00000000,9.69999981,9.69999981,9.89999962,9.50000000,-0.34352409,15.54693375,0.00000000
1672875702.85144019,208.26064758,371.97969230,2.71055912,-0.01125946,3.04274878,0.00808524,0.01060458,-0.23985139,0.01189006,10.00000000,10.19999981,9.89999962,9.50000000,-0.34347971,16.22664612,0.00000000
1672875702.89144015,208.14921372,371.99063803,2.71892910,-0.01082493,3.04316705,0.00856084,0.01062924,-0.23259956,0.00212402,10.00000000,10.19999981,10.39999962,9.89999962,-0.34332921,16.92749852,0.00000000
1672875702.93144011,208.03527219,372.00244875,2.74467414,-0.01080860,3.04358004,0.00864580,0.01062751,-0.21851091,0.00758371,10.50000000,10.60000038,10.41945061,10.50000000,-0.34317492,17.62700652,0.00000000
1672875702.97144008,207.91583011,372.01440008,2.78398128,-0.01052636,3.04400512,0.00894915,0.01065588,-0.19922539,-0.01177406,10.50000000,10.60000038,10.50000000,10.59716738,-0.34301675,18.33439767,0.00000000
1672875703.01144004,207.79913416,372.02634109,2.84940164,-0.01060817,3.04442101,0.00847819,0.01067417,-0.16977502,-0.00982372,10.89999962,10.89999962,11.10000038,11.00000000,-0.34285334,19.05116243,0.00000000
1672875703.05144000,207.70462980,372.03684658,2.91926780,-0.01151444,3.04475207,0.00808524,0.01068740,-0.13900540,0.01189006,10.95865648,10.89999962,11.39999962,11.39999962,-0.34268738,19.78443822,0.00000000
1672875703.09143996,207.56679616,372.05087504,2.98665092,-0.01178390,3.04527157,0.00856084,0.01080191,-0.10974070,0.01405224,11.19999981,11.39999962,11.60000038,11.60000038,-0.34263621,20.53158116,0.00000000
1672875703.13143992,207.42867919,372.06430163,3.05367130,-0.01181354,3.04587231,0.00912293,0.01098051,-0.08108600,0.01944295,11.80000019,11.51555472,11.71555530,12.19999981,-0.34247023,21.28240567,0.00000000
1672875703.17143989,207.28724878,372.07882754,3.14238603,-0.01240398,3.04643363,0.00990065,0.01115137,-0.04421674,0.00006621,11.80000019,12.00000000,12.19999981,12.48840339,-0.34233134,22.04451301,0.00000000
1672875703.21143985,207.14727721,372.09295611,3.28075580,-0.01283106,3.04700022,0.00990330,0.01136116,0.01196854,-0.02377265,12.39999962,12.39999962,13.37413046,13.96965211,-0.34218214,22.82810657,0.00000000
1672875703.25143981,206.99449895,372.10827872,3.56825652,-0.01322169,3.04753351,0.00895239,0.01158109,0.12699276,0.00210130,12.39999962,12.39999962,16.20000076,14.67443928,-0.34212314,23.19563655,0.00000000
1672875703.29143977,206.84551188,372.12103391,3.61502567,-0.01255928,3.04859544,0.00903644,0.01192351,0.14362276,0.00000000,12.80000019,12.89999962,13.39999962,12.89999962,-0.34196352,23.21791250,0.00000000
1672875703.33143973,206.70240891,372.13307248,3.62001943,-0.01185693,3.04978476,0.00903644,0.01222245,0.14329622,-0.02162546,13.19999981,12.97597336,13.10000038,12.80000019,-0.34179999,24.02792794,0.00000000
1672875703.37143970,206.55349986,372.14642832,3.62247794,-0.01175540,3.05072933,0.00817142,0.01237520,0.14198919,0.01947294,13.19999981,13.30000019,13.00000000,13.00000000,-0.34163238,24.83031076,0.00000000
1672875703.41143966,206.40850817,372.15925358,3.62393033,-0.01157281,3.05161599,0.00895034,0.01241542,0.14030086,-0.00767177,13.80000019,13.89999962,12.80000019,13.19999981,-0.34146258,25.63583731,0.00000000
1672875703.45143962,206.25281813,372.17380555,3.77782256,-0.01129195,3.05196851,0.00864347,0.01224769,0.19989722,-0.01395583,13.89270482,13.97416343,14.80000019,17.00000000,-0.34122209,26.44062730,0.00000000
1672875703.49143958,206.08844000,372.18885967,3.89106769,-0.01109902,3.05239991,0.00808524,0.01198684,0.24205987,0.00000000,14.30000019,14.30000019,15.89999962,14.00000000,-0.34115984,26.66519271,0.00000000
1672875703.53143954,205.93674363,372.20349762,3.94264512,-0.01089397,3.05226175,0.00808524,0.01153787,0.25883149,0.00000000,14.60000038,14.50000000,14.50000000,14.10000038,-0.34090806,27.53437135,0.00000000
1672875703.57143950,205.77305883,372.21846791,3.91418827,-0.01086261,3.05258161,0.00808524,0.01111628,0.24323389,-0.00212934,14.80000019,14.57532302,13.00000000,13.39999962,-0.34065891,28.39042164,0.00000000
1672875703.61143947,205.61325217,372.23304482,3.97119081,-0.01032505,3.05277902,0.00800006,0.01067245,0.26227514,0.02801236,14.80000019,14.89999962,15.39999962,17.10000038,-0.34040637,29.20036983,0.00000000
1672875703.65143943,205.44048909,372.24861096,4.08279910,-0.01006478,3.05305541,0.00912056,0.01027309,0.30253009,-0.00210291,15.10000038,15.30000019,14.89999962,13.39999962,-0.34015365,30.12136322,0.00000000
1672875703.69143939,205.25994595,372.26470451,4.23650431,-0.00972485,3.05348755,0.00903644,0.00999805,0.35953272,0.00000000,15.50000000,15.50000000,17.10000038,18.39999962,-0.34007398,30.98131662,0.00000000
1672875703.73143935,205.09039280,372.27970860,4.27063537,-0.00961937,3.05397264,0.00903644,0.00986060,0.36731806,0.00000000,15.51946602,15.53893186,15.60000038,14.30000019,-0.33983355,31.19120414,0.00000000
1672875703.77143931,204.92048134,372.29541196,4.23719417,-0.00937328,3.05417697,0.00903644,0.00983701,0.34802561,0.00000000,15.60000038,15.69999981,14.69999981,15.28019403,-0.33958411,31.79090859,0.00000000
1672875703.81143928,204.74149160,372.31155006,4.39803194,-0.00928811,3.05461139,0.00903644,0.01001919,0.40696551,-0.00209750,15.89999962,15.89999962,17.39999962,17.17534173,-0.33933513,31.79498250,0.00000000
1672875703.85143924,204.56646098,372.32727304,4.40765675,-0.00964815,3.05524416,0.00895254,0.01038395,0.40433884,0.00209750,16.10000038,16.50000000,15.67014010,19.20000076,-0.33924907,32.56794387,0.00000000
1672875703.89143920,204.37063629,372.34442993,4.63002242,-0.01036497,3.05605042,0.00903644,0.01089732,0.48682557,0.02160913,16.70000076,16.53793725,18.56538339,14.89999962,-0.33899665,31.67322191,0.00000000
1672875703.93143916,204.19636084,372.35929037,4.56477462,-0.01143257,3.05717204,0.00990081,0.01153962,0.45294342,-0.00971908,16.73902981,16.70000076,16.50000000,17.79999924,-0.33876475,31.80093002,0.00000000
1672875703.97143912,204.00407199,372.37542407,4.70927964,-0.01256709,3.05839417,0.00951204,0.01224774,0.50367561,0.02378011,16.89999962,16.89999962,19.79999924,18.20000076,-0.33855600,32.28479699,0.00000000
1672875704.01143909,203.81318468,372.39190487,4.75514392,-0.01297555,3.05918142,0.01046325,0.01276924,0.51373399,-0.01189006,17.20000076,17.29999924,15.89999962,17.17310255,-0.33833029,33.28121435,0.00000000
1672875704.05143905,203.67296381,372.40516229,5.08697916,-0.01234343,3.05907662,0.00998765,0.01342739,0.63853013,0.00000000,17.70000076,17.79999924,20.74020560,21.40901298,-0.33823961,32.66599300,0.00000000
1672875704.09143901,203.45831903,372.42282095,5.02320689,-0.01348731,3.06050512,0.00998765,0.01417413,0.60266456,-0.01189006,18.39999962,18.39999962,16.70000076,17.29999924,-0.33800542,32.09088877,0.00000000
1672875704.13143897,203.24069565,372.44135615,5.15898901,-0.01351439,3.06132572,0.00951204,0.01479565,0.64770169,-0.00977120,18.70000076,18.47632555,22.20000076,21.39999962,-0.33778127,33.03977909,0.00000000
1672875704.17143893,203.02358557,372.45903210,5.17800733,-0.01442003,3.06257191,0.00912120,0.01544500,0.64461193,0.00770814,18.75730907,18.85730791,17.81244886,17.82706701,-0.33753564,33.37054642,0.00000000
1672875704.21143889,202.80303227,372.47643781,5.38414299,-0.01556833,3.06388614,0.00942952,0.01605370,0.71661789,-0.00982699,19.09411496,19.23176111,18.29999924,17.79999924,-0.33714327,33.26317133,0.00000000
1672875704.25143886,202.58770478,372.49388286,5.42011527,-0.01591259,3.06481928,0.00903644,0.01651297,0.71970270,0.00000000,19.50000000,19.89236040,20.29999924,21.39999962,-0.33704934,33.19368057,0.00000000
1672875704.29143882,202.35758046,372.51259042,5.55266680,-0.01550033,3.06549739,0.00903644,0.01688629,0.76125733,0.00000000,20.20000076,20.29999924,20.91282013,20.24923093,-0.33666768,34.08719883,0.00000000
1672875704.33143878,202.14153056,372.52989753,5.55478041,-0.01495624,3.06622323,0.00903644,0.01718883,0.75005190,0.00211374,20.70000076,20.50000000,21.60000038,21.89999962,-0.33628563,35.03344568,0.00000000
1672875704.37143874,201.90912450,372.54811135,5.59722625,-0.01446445,3.06707725,0.00912099,0.01747128,0.75484784,0.00977631,20.70000076,20.79999924,19.00000000,19.42574568,-0.33585997,35.79328002,0.00000000
1672875704.41143870,201.67720805,372.56594966,5.73276443,-0.01428890,3.06796237,0.00951204,0.01772889,0.79718084,0.01189006,20.89999962,21.10000038,22.50000000,22.39999962,-0.33546089,35.95816379,0.00000000
1672875704.45143867,201.43914743,372.58424143,5.87557117,-0.01435244,3.06878692,0.00998765,0.01797420,0.84159863,0.01189006,21.39999962,21.39999962,22.00000000,21.82987773,-0.33534368,36.26633852,0.00000000
1672875704.49143863,201.20241909,372.60218783,5.89063579,-0.01436870,3.06962714,0.01046325,0.01825511,0.83412897,-0.01189006,21.60000038,21.70000076,20.48720783,20.78042155,-0.33496259,37.37452423,0.00000000
1672875704.53143859,200.98039340,372.61895270,5.87622752,-0.01433673,3.07040247,0.00998765,0.01856684,0.81515109,0.00000000,21.60000038,21.85806374,22.10000038,21.79999924,-0.33458363,36.40092468,0.00000000
1672875704.57143855,200.72902900,372.63744243,5.98976008,-0.01439098,3.07138213,0.00998765,0.01899347,0.84763677,-0.00999256,22.03862939,22.13862940,22.31931393,22.20000076,-0.33425121,37.23709046,0.00000000
1672875704.61143851,200.48408141,372.65481169,6.12987519,-0.01485900,3.07258781,0.00958794,0.01953302,0.89033565,-0.00403584,22.20000076,22.28127348,23.70000076,23.70000076,-0.33391394,38.36093873,0.00000000
1672875704.65143847,200.23710897,372.67253414,6.17933193,-0.01524704,3.07363593,0.00942651,0.02009871,0.89583896,0.00213834,22.23792386,22.25688559,21.49661301,21.74492069,-0.33378460,38.48824753,0.00000000
1672875704.69143844,199.98823896,372.68881996,6.14278471,-0.01637513,3.07535337,0.00951204,0.02085709,0.86704480,0.01189006,22.41941242,22.53882560,22.50000000,22.50000000,-0.33345292,36.68795776,0.00000000
1672875704.73143840,199.73846529,372.70531385,6.18824283,-0.01731060,3.07682335,0.00998765,0.02158362,0.87139307,0.00000000,22.51901720,22.70000076,22.29999924,22.29999924,-0.33311240,37.54019161,0.00000000
1672875704.77143836,199.48709319,372.72343902,6.21903301,-0.01715212,3.07749074,0.00998765,0.02213707,0.86980541,-0.01189006,22.50000000,22.60000038,22.29999924,22.65936715,-0.33282109,38.66252091,0.00000000
1672875704.81143832,199.23892266,372.74037425,6.36601121,-0.01742890,3.07851422,0.00951204,0.02277408,0.91483706,0.00210999,22.29999924,22.39999962,24.20000076,24.20000076,-0.33249965,39.16761595,0.00000000
1672875704.85143828,198.97984020,372.75741591,6.45662097,-0.01780815,3.07972761,0.00959644,0.02343362,0.93645353,0.00978007,22.79999924,23.20000076,23.39999962,23.03614230,-0.33216037,40.10196338,0.00000000
1672875704.89143825,198.73523718,372.77223081,6.34460923,-0.01867935,3.08140204,0.00998765,0.02414793,0.87657385,-0.00208594,23.39999962,23.50000000,22.29999924,21.89999962,-0.33201890,38.58157350,0.00000000
1672875704.93143821,198.48365861,372.78761355,6.36490061,-0.01921748,3.08282503,0.00990421,0.02472159,0.87071829,0.01184190,23.29999924,23.20000076,23.13573188,23.09695123,-0.33167729,37.83012995,0.00000000
1672875704.97143817,198.21874490,372.80430618,6.50021599,-0.01968738,3.08389070,0.01037789,0.02511876,0.91110633,-0.00975596,23.10000038,23.20000076,25.39999962,25.29999924,-0.33123894,38.97607330,0.00000000
1672875705.01143813,197.94873655,372.82067699,6.64971469,-0.01981424,3.08504655,0.00998765,0.02541229,0.95633518,-0.01403636,23.39999962,23.60000038,24.80430063,22.70000076,-0.33079648,38.58055256,0.00000000
1672875705.05143809,197.77479325,372.83227134,6.59151333,-0.01980960,3.08577210,0.00942619,0.02562276,0.91768900,-0.00974376,23.89999962,24.01898914,22.89999962,22.91898876,-0.33035381,39.01698300,0.00000000
1672875705.09143806,197.49005599,372.84885003,6.57124589,-0.02026259,3.08705750,0.00903644,0.02595066,0.89488432,0.01189006,24.00000000,24.08071717,23.60000038,23.00000000,-0.33019729,39.48329163,0.00000000
1672875705.13143802,197.20354327,372.86493166,6.69037540,-0.02063959,3.08835869,0.00951204,0.02624943,0.92842943,-0.01189006,24.00000000,24.29999924,25.23090706,26.60000038,-0.32980128,39.81919742,0.00000000
1672875705.17143798,196.91763206,372.88069484,6.86160065,-0.02123384,3.08959124,0.00903644,0.02650209,0.98214041,0.00208452,24.60000038,24.70000076,25.54322863,25.54322863,-0.32930442,39.49858960,0.00000000
1672875705.21143794,196.64018274,372.89587021,6.93105798,-0.02138402,3.09076202,0.00911982,0.02670596,0.99424062,0.00980554,25.20000076,25.00000000,23.20000076,23.50000000,-0.32885254,39.91477543,0.00000000
1672875705.25143790,196.37826213,372.90967715,6.84728636,-0.02199797,3.09201901,0.00951204,0.02693408,0.94496291,0.00000000,25.20000076,25.29999924,23.98540184,25.20000076,-0.32866092,39.86403043,0.00000000
1672875705.29143786,196.09450740,372.92355687,6.93303034,-0.02244773,3.09346414,0.00951204,0.02720455,0.96424900,0.01189006,25.29999924,25.60000038,25.77266435,25.77266435,-0.32822126,40.61223268,0.00000000
1672875705.33143783,195.80295611,372.93856899,7.12803433,-0.02966638,3.09615359,0.00998765,0.02756412,1.02702278,-0.00218119,25.65836079,25.89999962,27.29999924,27.08874326,-0.32783163,41.42599222,0.00000000
1672875705.37143779,195.51781784,372.95190574,7.17779853,-0.02953179,3.09743554,0.00990040,0.02784666,1.03049879,-0.00970886,25.89999962,26.00000000,25.70000076,25.50000000,-0.32748098,40.83927277,0.00000000
1672875705.41143775,195.23243674,372.96557723,7.19243294,-0.02959576,3.09858856,0.00951204,0.02789776,1.01988673,-0.01189006,26.39999962,26.79999924,25.31863614,25.20000076,-0.32714184,34.69086365,0.00000000
1672875705.45143771,194.94467984,372.97967760,7.25896764,-0.03076349,3.09958692,0.00903644,0.02751898,1.03037717,0.00424834,27.00000000,26.98092936,27.10000038,27.03814128,-0.32676452,28.64976032,0.00000000
1672875705.49143767,194.63696593,372.99347924,7.39940463,-0.02424664,3.09710592,0.00920638,0.01934595,1.07022031,-0.02376264,27.04185310,27.00000000,28.07752934,27.91629344,-0.32659022,17.02365227,0.00000000
1672875705.53143764,194.35079709,373.00646821,7.50119651,-0.02378497,3.09800797,0.00825587,0.01995044,1.09372651,0.01951431,27.29999924,27.50000000,26.78094198,26.79999924,-0.32589812,8.39370495,0.00000000
1672875705.57143760,194.04594900,373.01923478,7.53204244,-0.02236543,3.09899379,0.00903644,0.02066793,1.08854494,0.00000000,27.79999924,27.89999962,27.20000076,27.20000076,-0.32523489,8.39493275,0.00000000
1672875705.61143756,193.74628846,373.03169807,7.55963649,-0.02341983,3.10152281,0.00903644,0.02513931,1.08211457,-0.02164693,27.96236309,28.06236348,27.79999924,27.29999924,-0.32458477,4.70904112,0.00000000
1672875705.65143752,193.43968532,373.04469348,7.64315522,-0.02295084,3.10262681,0.00817057,0.02537931,1.09820523,0.01956068,27.89999962,28.39999962,28.00000000,27.79999924,-0.32438433,0.00000000,0.00000000
1672875705.69143748,193.11879648,373.05757347,7.71667903,-0.02135522,3.10314479,0.00895299,0.02420895,1.11000643,0.00208625,28.39999962,28.39999962,28.10000038,27.79999924,-0.32394721,0.00000000,0.00000000
1672875705.73143744,192.81164855,373.06848456,7.74499767,-0.02153608,3.10532672,0.00903644,0.02721739,1.10347534,-0.00978235,28.34203494,28.29999924,27.55796467,27.79999924,-0.32345801,0.00000000,0.00000000
1672875705.77143741,192.49821617,373.07903571,7.75854634,-0.01998250,3.10656809,0.00864515,0.02748616,1.09112090,0.00978235,28.20000076,28.50000000,27.51441482,27.57627668,-0.32295206,0.00000000,0.00000000
1672875705.81143737,192.19174302,373.09090794,7.79952780,-0.02061121,3.10782672,0.00903644,0.02772326,1.08999175,-0.01189006,28.39999962,28.50000000,28.00000000,28.06215183,-0.32231811,0.00000000,0.00000000
1672875705.85143733,191.88009727,373.10185087,7.82747457,-0.02018088,3.10897903,0.00856084,0.02764727,1.08366423,-0.01189006,28.24277209,28.34277247,28.10000038,27.91907546,-0.32167681,0.00000000,0.00000000
1672875705.89143729,191.56130298,373.11317092,7.86618089,-0.01279638,3.10624040,0.00808524,0.01874216,1.08178298,0.02378011,28.10000038,28.50000000,28.31280049,28.31280049,-0.32145755,0.00000000,0.00000000
1672875705.93143725,191.25405518,373.12249870,7.85526268,-0.01200590,3.10761644,0.00903644,0.02019400,1.06001798,0.01406529,28.50000000,28.50000000,27.70000076,27.71908792,-0.32080235,0.00000000,0.00000000
1672875705.97143722,190.93903366,373.13225342,7.85961635,-0.01599042,3.11101233,0.00959905,0.02660890,1.04477744,0.01166864,28.39999962,28.26155282,27.89999962,28.10000038,-0.32009193,0.00000000,0.00000000
1672875706.01143718,190.62717339,373.14200391,7.86326897,-0.01600154,3.11220414,0.01006580,0.02681824,1.02949995,-0.00195382,28.00000000,28.29999924,27.79999924,27.79999924,-0.31931603,0.00000000,0.00000000
1672875706.05143714,190.42464832,373.14761458,7.85928572,-0.01623001,3.11342847,0.00998765,0.02721651,1.01144754,-0.01189006,28.20000076,28.29999924,27.79999924,27.89999962,-0.31816888,0.00000000,0.00000000
1672875706.09143710,190.09432850,373.15635397,7.85427981,-0.01557376,3.11466034,0.00951204,0.02758675,0.99331146,0.00000000,28.10000038,28.14398571,27.79999924,27.79999924,-0.31792948,0.00000000,0.00000000
1672875706.13143706,189.78307032,373.16355419,7.76710442,-0.01864276,3.11777025,0.00951204,0.03233877,0.94251561,0.00000000,27.79999924,28.20000076,26.03880922,26.23880961,-0.31707772,0.00000000,0.00000000
1672875706.17143703,189.45786693,373.17047134,7.69468704,-0.01926891,3.11984105,0.00951204,0.03425089,0.89858885,0.01189006,28.00000000,28.00000000,26.95196327,26.91397217,-0.31640370,0.00000000,0.00000000
1672875706.21143699,189.14344718,373.17740748,7.72325701,-0.02145891,3.12225368,0.00998765,0.03699061,0.89586605,-0.01189006,27.70000076,27.46353588,27.85469542,27.84530379,-0.31590165,0.00000000,0.00000000
1672875706.25143695,188.83411776,373.18385039,7.75101244,-0.02145817,3.12371634,0.00951204,0.03699196,0.89276527,-0.00213668,27.18095490,27.39999962,27.50000000,27.70000076,-0.31543753,0.00000000,0.00000000
1672875706.29143691,188.52154258,373.18944435,7.71852753,-0.01969617,3.12460629,0.00942658,0.03560953,0.86552320,-0.02377769,27.39999962,27.39999962,27.00000000,27.00000000,-0.31517980,0.00000000,0.00000000
1672875706.33143687,188.22284704,373.19445283,7.68271097,-0.01818288,3.12560826,0.00847547,0.03458611,0.83740722,-0.00975580,27.20000076,27.29999924,26.89999962,26.89999962,-0.31473910,0.00000000,0.00000000
1672875706.37143683,187.91847027,373.19957367,7.65584681,-0.01603152,3.12613737,0.00808524,0.03236932,0.81329666,-0.01189006,27.00000000,27.07801391,27.00000000,26.89999962,-0.31432154,0.00000000,0.00000000
1672875706.41143680,187.62832650,373.20629630,7.63091679,-0.01781394,3.12737676,0.00760964,0.03225672,0.79033691,0.02378011,27.05501235,27.39999962,26.66161231,26.61662427,-0.31356081,0.00000000,0.00000000
1672875706.45143676,187.33357904,373.21091810,7.52183908,-0.01770836,3.12860460,0.00856084,0.03208076,0.73398765,-0.02378011,27.20000076,27.10000038,25.39999962,25.88101369,-0.31327242,0.00000000,0.00000000
1672875706.49143672,187.03957189,373.21674625,7.46605066,-0.01911983,3.12978467,0.00760964,0.03175914,0.69991155,-0.01189006,26.60000038,26.78119001,26.50000000,26.70000076,-0.31252809,0.00000000,0.00000000
1672875706.53143668,186.76254030,373.22049530,7.48740586,-0.01888762,3.13095284,0.00713403,0.03139002,0.69723166,0.02378011,26.50000000,26.60000038,27.00000000,27.00000000,-0.31166792,0.00000000,0.00000000
1672875706.57143664,186.46417097,373.22405951,7.49792993,-0.02268987,3.13396683,0.00808524,0.03518350,0.69027857,0.00000000,26.56178361,26.50000000,26.48535044,26.10000038,-0.31089623,0.00000000,0.00000000
1672875706.61143661,186.17169159,373.22672862,7.44224896,-0.02231608,3.13531011,0.00808524,0.03478153,0.65687006,-0.02171062,26.10000038,26.20000076,26.10000038,26.08049910,-0.31017973,0.00127264,0.00000000
1672875706.65143657,185.90189831,373.22978133,7.39372063,-0.02278024,3.13659569,0.00721681,0.03418892,0.62674196,-0.00206949,26.20000076,26.50000000,25.50000000,25.60000038,-0.30967049,0.97450046,0.00000000
1672875706.69143653,185.61440615,373.23388897,7.31090863,-0.02421027,3.13782370,0.00713403,0.03351590,0.58336848,0.00000000,26.50000000,26.42443165,25.20000076,25.20000076,-0.30937562,2.20574377,0.00000000
1672875706.73143649,185.33379609,373.23484421,7.28033511,-0.01221602,3.13430518,0.00713403,0.02279419,0.56159306,-0.00217933,26.10715397,25.89999962,25.83713810,25.79999924,-0.30880686,3.41873556,0.00000000
1672875706.77143645,185.04249830,373.23692690,7.29135657,-0.00962578,3.13427604,0.00704686,0.02037664,0.55692225,-0.00971073,25.70000076,25.89999962,26.10383205,26.28459708,-0.30818714,4.65152018,0.00000000
1672875706.81143641,184.76544413,373.23961271,7.26248455,-0.01226305,3.13608343,0.00665843,0.02257686,0.53627897,0.01392765,25.79999924,25.79999924,25.39999962,25.50000000,-0.30751240,5.89332282,0.00000000
1672875706.85143638,184.47931785,373.24134830,7.22365798,-0.01210512,3.13703303,0.00721554,0.02239821,0.51202241,0.03363257,25.60000038,25.72421377,25.29999924,25.39999962,-0.30684930,7.11892138,0.00000000
1672875706.89143634,184.19631462,373.24367145,7.18799597,-0.01258711,3.13798003,0.00856084,0.02225275,0.48944323,-0.01189006,25.39999962,25.89999962,25.31870931,25.29999924,-0.30653803,8.33795332,0.00000000
1672875706.93143630,183.91880214,373.24441117,7.16386680,-0.01184463,3.13882532,0.00808524,0.02189661,0.47186270,0.00000000,25.55705572,25.79999924,25.39999962,25.29999924,-0.30587224,9.55501088,0.00000000
1672875706.97143626,183.63563559,373.24492221,7.13865836,-0.01285311,3.14037555,0.00808524,0.02337042,0.45413074,0.00000000,25.60000038,25.60000038,25.10000038,25.10000038,-0.30492591,10.77369893,0.00000000
1672875707.01143622,183.35325438,373.24539911,7.11565629,-0.01278532,2.87662981,0.00808524,0.02334219,0.43761206,0.01189006,25.29999924,25.39999962,25.20000076,25.20000076,-0.30415599,11.98856612,0.00000000
1672875707.05143619,183.15131358,373.24674872,7.09553189,-0.01398933,-3.14080597,0.00856084,0.02331641,0.42250043,-0.00202657,25.29999924,25.60000038,25.18087875,25.20000076,-0.30349166,13.20168940,0.00000000
1672875707.09143615,182.84967902,373.24705503,7.07658552,-0.01421452,-3.13979989,0.00847978,0.02333142,0.40812638,0.00202657,25.50000000,25.50000000,25.00000000,25.10000038,-0.30315953,14.41634971,0.00000000
1672875707.13143611,182.56058292,373.24628216,7.06084635,-0.00802989,-3.14140916,0.00856084,0.01732870,0.39531422,-0.00209333,25.26193305,25.20000076,25.00000000,25.10000038,-0.30263698,15.62660080,0.00000000
1672875707.17143607,182.26448336,373.24649318,7.19612027,-0.01065774,-3.13960580,0.00847711,0.01993510,0.44335209,-0.03148099,25.29999924,25.60000038,28.29999924,28.60000038,-0.30221257,16.82580041,0.00000000
1672875707.21143603,181.97983336,373.24621897,7.34414878,-0.01103417,-3.13870945,0.00721787,0.02011758,0.49550356,0.04546437,26.00000000,25.89999962,26.90965294,27.20965218,-0.30167187,16.23008321,0.00000000
1672875707.25143600,181.69149392,373.24562433,7.28484086,-0.01117485,-3.13782496,0.00903644,0.02026561,0.46374896,-0.01189006,26.39999962,26.21875182,25.10000038,25.17500566,-0.30132131,17.07249574,0.00000000
1672875707.29143596,181.39908572,373.24478601,7.26292129,-0.00948941,-3.13772916,0.00856084,0.01861044,0.44759982,0.00000000,26.35657381,26.70000076,26.29999924,26.10000038,-0.30073755,18.28832916,0.00000000
1672875707.33143592,181.10337222,373.24295033,7.36691571,-0.01146542,-3.13574611,0.00856084,0.02161222,0.48217942,0.00000000,26.67790097,26.89999962,28.00000000,28.00000000,-0.29995380,19.52507761,0.00000000
1672875707.37143588,180.80027644,373.24025195,7.47836163,-0.01049834,-3.13474289,0.00856084,0.02194185,0.51908349,-0.00214445,27.10000038,27.21950906,27.29999924,27.50000000,-0.29920923,19.84130030,0.00000000
1672875707.41143584,180.50711790,373.23673873,7.50463909,-0.00927439,-3.13368384,0.00847506,0.02238699,0.52126721,0.00214445,27.29999924,28.10000038,26.96106543,26.79999924,-0.29806311,20.64376288,0.00000000
1672875707.45143580,180.20635981,373.23453534,7.52424654,-0.00979306,-3.13254529,0.00856084,0.02298277,0.52080611,0.00761878,27.91415695,28.29999924,27.49026197,27.37123715,-0.29767855,21.91097050,0.00000000
1672875707.49143577,179.88866216,373.23124111,7.65168301,-0.01217609,-3.13035289,0.00886559,0.02586644,0.56359684,-0.00761878,28.50000000,28.29999924,28.97751518,28.89689378,-0.29675309,23.19151363,0.00000000
