# time(s),x(m),y(m),vx(m/s),vy(m/s),phi(rad),delta(rad),omega(rad/s),ax(m/s^2),deltadelta(rad/s),wheel_fl(kmph),wheel_fr(kmph),wheel_rl(kmph),wheel_rr(kmph),roll(rad),throttle_ped_cmd(%),brake_ped_cmd(kPa)
1692117552.38345957,233.94708857,11.16410143,6.76305066,1.17339807,0.31300841,0.22973035,0.46325303,-0.82769160,0.07693941,24.10000038,27.50000000,25.00000000,25.63617082,0.20931369,4.75211919,0.00000000
1692117552.42345953,234.20076517,11.24673321,6.72689559,1.17689754,0.34065694,0.23280792,0.48606570,-0.83544477,0.08334193,24.29999924,27.10000038,24.94030480,25.05969520,0.28654564,4.93721135,0.00000000
1692117552.46345949,234.46102561,11.34231390,6.64368642,1.24542030,0.36033442,0.23614160,0.48694180,-0.83250717,0.07183815,24.10000038,26.79999924,27.00523283,26.70000076,0.36614698,5.01193752,0.00000000
1692117552.50345945,234.73456441,11.43835193,6.64868432,1.25932672,0.38004617,0.23901513,0.48790212,-0.78117547,0.07293634,23.60000038,27.10000038,26.39999962,25.60000038,0.47538581,4.77611000,0.00000000
1692117552.54345942,234.96120003,11.53401886,6.63713012,1.18650629,0.40023982,0.24193258,0.49012009,-0.80610088,0.04389558,23.63798796,26.89999962,24.39999962,24.56201281,0.48263133,4.78999770,0.00000000
1692117552.58345938,235.21641905,11.63866778,6.61181795,1.17438085,0.43614333,0.24368840,0.52824738,-0.79449503,0.03939334,23.65962136,26.39999962,24.72303407,24.79999924,0.38790797,5.07417717,0.00000000
1692117552.62345934,235.45590962,11.74775106,6.55452484,1.23484763,0.46208703,0.24526414,0.54025874,-0.77553252,0.02905973,23.44393236,26.70000076,25.29999924,25.79999924,0.32454350,5.10403388,0.00000000
1692117552.66345930,235.70416852,11.86836172,6.54632228,1.25068875,0.48387259,0.24642653,0.54094353,-0.74783634,0.01452987,23.20000076,26.75959090,24.39999962,24.20000076,0.41625860,4.93885498,0.00000000
1692117552.70345926,235.94938826,11.98880108,6.51998620,1.23803050,0.50600006,0.24700772,0.54242938,-0.76898336,0.00000000,23.39999962,26.39999962,24.15955717,24.20000076,0.44384859,5.00812873,0.00000000
1692117552.74345922,236.17909870,12.11372554,6.48309710,1.23571816,0.53264061,0.24700772,0.55432416,-0.75537306,0.00000000,23.20000076,26.29999924,26.02766658,25.70000076,0.52046261,5.11094633,0.00000000
1692117552.78345919,236.41908250,12.25234648,6.44986616,1.25740369,0.55984736,0.24700772,0.56673170,-0.69305098,0.00439237,22.79999924,26.29999924,24.79999924,24.29999924,0.52688710,4.96190414,0.00000000
1692117552.82345915,236.63440921,12.38301052,6.42584047,1.25042560,0.58256628,0.24718342,0.56684870,-0.71583242,-0.00439237,22.89999962,26.19777586,23.79999924,23.89999962,0.64163332,4.97567147,0.00000000
1692117552.86345911,236.85597212,12.52401460,6.41278455,1.22379294,0.60527503,0.24700772,0.56689893,-0.73421192,-0.05677059,23.00000000,25.94044640,23.70000076,23.79999924,0.77239669,5.24459372,0.00000000
1692117552.90345907,237.08018239,12.67096146,6.30619008,1.25685379,0.62791163,0.24473690,0.56673539,-0.72898665,-0.03479968,22.79999924,25.89999962,25.60000038,25.29999924,0.77992260,5.29078619,0.00000000
1692117552.94345903,237.29410256,12.82193185,6.22479431,1.20507982,0.65056427,0.24334491,0.56656784,-0.69474268,-0.02466866,22.29999924,25.60000038,25.20000076,24.94042246,0.86280669,5.15473505,0.00000000
1692117552.98345900,237.50468610,12.97719933,6.24615185,1.12608224,0.67314687,0.24235817,0.56624304,-0.69500604,-0.02905973,22.20000076,25.39999962,23.00000000,23.10000038,0.82673549,5.14341932,0.00000000
1692117553.02345896,237.71376699,13.13534269,6.25260750,1.13784861,0.69567827,0.24119578,0.56593097,-0.72324394,-0.08142597,22.50000000,25.22198322,23.70000076,23.50710675,0.76382976,5.35748398,0.00000000
1692117553.06345892,237.86226783,13.25127601,6.23149165,1.15647126,0.71788945,0.23793874,0.56478366,-0.70429129,-0.08724028,22.29999924,25.18086579,24.77653642,24.70000076,0.70159804,5.42252510,0.00000000
1692117553.10345888,238.06985397,13.42357430,6.24729075,1.15179531,0.74005098,0.23444913,0.56377314,-0.67458557,-0.05355974,22.10000038,25.10000038,24.79999924,23.79999924,0.65345639,5.33655714,0.00000000
1692117553.14345884,238.26700887,13.59037431,6.24006577,1.11131700,0.76174267,0.23230674,0.56196832,-0.69765661,-0.06261320,22.18081036,25.39999962,22.70000076,22.85959424,0.65999247,5.52170171,0.00000000
1692117553.18345881,238.46543946,13.76491940,6.19808468,1.12200968,0.78322335,0.22980221,0.55999794,-0.72225034,-0.09735903,22.25960015,25.10000038,22.70000076,22.79999924,0.70177646,5.76737008,0.00000000
1692117553.22345877,238.64965975,13.93371438,6.16093380,1.08712489,0.80432775,0.22590785,0.55749120,-0.73759437,-0.11618108,22.07874759,24.79999924,22.60000038,22.75958228,0.66993063,5.94021372,0.00000000
1692117553.26345873,238.83324873,14.10982294,6.13819764,1.06335941,0.82517515,0.22126060,0.55476277,-0.74579906,-0.07270646,21.89999962,24.74036718,23.02293676,22.79999924,0.67193138,6.02088849,0.00000000
1692117553.30345869,239.01616885,14.29847196,6.12777113,1.05574323,0.84614967,0.21835235,0.55243951,-0.68839213,-0.09157989,21.94002856,24.67991318,26.10000038,26.20000076,0.65537740,4.81360612,0.00000000
1692117553.34345865,239.19253431,14.48150853,6.11423525,1.04422411,0.86616121,0.21468915,0.54868144,-0.63557837,-0.11146364,21.95961518,24.50000000,22.60000038,23.89038309,0.66235843,4.61647560,0.00000000
1692117553.38345861,239.36481567,14.66453017,6.11271281,0.99388965,0.88556991,0.21023060,0.54429491,-0.66784440,-0.10648680,21.77878159,24.20000076,22.60000038,22.60000038,0.72635013,4.74888442,0.00000000
1692117553.42345858,239.52768428,14.84277249,6.10506909,0.96378556,0.90440508,0.20597113,0.53927478,-0.69173428,-0.13520271,21.64033495,24.39999962,22.39999962,22.44033419,0.68522619,5.18561901,0.00000000
1692117553.46345854,239.69096248,15.02707991,6.03614813,0.98396683,0.92258626,0.20056302,0.53357072,-0.70419756,-0.11622780,21.79999924,24.20000076,23.18697384,22.70000076,0.71406613,5.30029799,0.00000000
1692117553.50345850,239.85389945,15.23398513,6.05594369,0.97461236,0.94145192,0.19591391,0.52919034,-0.64525448,-0.12635900,21.60000038,24.00000000,26.10000038,25.70000076,0.78717656,4.54427830,0.00000000
1692117553.54345846,240.00064897,15.41033346,6.07036891,0.89358862,0.95829394,0.19085955,0.52201203,-0.62845627,-0.13034813,21.39999962,23.94026239,22.77789901,22.41947447,0.77271684,4.61474057,0.00000000
1692117553.58345842,240.15667784,15.60652745,6.04221834,0.84796702,0.97463334,0.18564563,0.51461533,-0.66014917,-0.13555738,21.50000000,23.91962227,22.20000076,22.29999924,0.67314923,4.81405488,0.00000000
1692117553.62345839,240.30479481,15.79435438,6.02274310,0.85506135,0.99017318,0.18022333,0.50646624,-0.68067632,-0.14529998,21.70000076,23.75957270,22.34042655,22.44042693,0.62344975,5.21273056,0.00000000
1692117553.66345835,240.45532011,15.98970642,6.05135518,0.83077566,1.00495667,0.17441133,0.49770743,-0.68413078,-0.13067579,21.60000038,23.39999962,22.89999962,22.89999962,0.63214297,5.29400364,0.00000000
1692117553.70345831,240.59394852,16.19861327,6.04621422,0.81091666,1.02098188,0.16918430,0.49113098,-0.67964256,-0.14097620,21.39999962,23.70000076,22.60000038,22.70000076,0.59187300,5.29855540,0.00000000
1692117553.74345827,240.73404991,16.39336677,6.02103366,0.78965697,1.03442804,0.16354525,0.48127003,-0.67917992,-0.13500064,21.50000000,23.60000038,22.79999924,22.60000038,0.54353391,5.31136920,0.00000000
1692117553.78345823,240.87522346,16.59550993,6.01280697,0.74987537,1.04762078,0.15814523,0.47170771,-0.68610532,-0.13007947,21.70000076,23.39999962,22.20000076,22.29999924,0.55593457,5.46843708,0.00000000
1692117553.82345819,241.00853731,16.79013335,6.01876883,0.70713105,1.06024708,0.15294205,0.46182342,-0.69415204,-0.15633091,21.60000038,23.20000076,22.20000076,22.20000076,0.52037677,5.63546656,0.00000000
1692117553.86345816,241.14475914,16.99268960,5.97775784,0.70866511,1.07206230,0.14668881,0.45137313,-0.69821039,-0.13504691,21.29999924,23.29999924,22.39999962,22.36157941,0.45753126,5.75426333,0.00000000
1692117553.90345812,241.26910650,17.21250657,5.97583310,0.72931053,1.08552316,0.14128694,0.44362410,-0.65776164,-0.13965803,21.29999924,23.20000076,23.93653414,24.50000000,0.50115508,5.62772250,0.00000000
1692117553.94345808,241.39811326,17.41447428,5.99053486,0.66896956,1.09626925,0.13570061,0.43271632,-0.64690046,-0.12190408,21.60000038,22.97883988,22.00000000,22.00000000,0.50554794,5.62053492,0.00000000
1692117553.98345804,241.52477091,17.61842166,5.97781360,0.60427143,1.10582355,0.13082445,0.42059917,-0.66681911,-0.14527027,21.50000000,22.87957172,21.89999962,21.79999924,0.44449874,5.83305713,0.00000000
1692117554.02345800,241.63701606,17.83555678,5.95289081,0.61467430,1.12029820,0.12501364,0.41670475,-0.67874330,-0.14473657,21.20000076,22.95957452,21.89999962,22.00000000,0.43914613,6.15898123,0.00000000
1692117554.06345797,241.74993952,17.97711304,5.95217915,0.60142571,1.12377588,0.11922418,0.39651904,-0.69353612,-0.13145505,21.29999924,22.81918921,21.95959441,21.89999962,0.47323091,6.24257692,0.00000000
1692117554.10345793,241.85753093,18.19552867,5.95841281,0.55372320,1.13436699,0.11396598,0.38768062,-0.69765183,-0.12634962,21.39999962,22.50000000,21.79999924,21.89999962,0.42785611,6.29729079,0.00000000
1692117554.14345789,241.98195837,18.41311722,5.97528690,0.52726059,1.14124002,0.10891199,0.37429229,-0.68945034,-0.12025603,21.39999962,22.70000076,22.25767481,22.50000000,0.39031570,6.35879634,0.00000000
1692117554.18345785,242.10853489,18.63605878,5.98346315,0.51239985,1.14787787,0.10410175,0.36150619,-0.69497703,-0.11968978,21.29999924,22.79999924,21.60000038,21.39999962,0.33887756,6.50105612,0.00000000
1692117554.22345781,242.22985522,18.84771320,5.99310391,0.49777658,1.15386317,0.09931416,0.34848333,-0.70297782,-0.11848076,21.39999962,22.70000076,21.78059161,21.89999962,0.38313115,6.66255401,0.00000000
1692117554.26345778,242.34930944,19.06311359,5.97645460,0.47546927,1.15952543,0.09457493,0.33567418,-0.70086091,-0.12028815,21.60000038,22.29999924,21.89999962,21.89999962,0.33072981,6.76284757,0.00000000
1692117554.30345774,242.44780968,19.28312659,5.95590888,0.46109283,1.16747280,0.08976340,0.32647905,-0.69579701,-0.10184931,21.60000038,22.60000038,21.85959793,21.79999924,0.30429258,6.79865117,0.00000000
1692117554.34345770,242.55872220,19.49126088,5.95161480,0.43516283,1.17190670,0.08568943,0.31307661,-0.69457089,-0.11667173,21.29999924,22.50000000,21.79999924,21.75971511,0.31824304,6.93265888,0.00000000
1692117554.38345766,242.67497850,19.70917634,5.96664854,0.40419531,1.17614437,0.08102256,0.30038056,-0.68626191,-0.10762170,21.29999924,22.20000076,22.14038286,22.20000076,0.28019519,7.05152990,0.00000000
1692117554.42345762,242.78670827,19.92013922,5.98990721,0.40002912,1.17998495,0.07671769,0.28773440,-0.67492048,-0.09127845,21.60000038,22.20000076,21.79999924,21.89796959,0.27784554,7.13567791,0.00000000
1692117554.46345758,242.89817190,20.13595577,5.99912290,0.38101297,1.18338967,0.07306655,0.27520929,-0.68236812,-0.10569525,21.60000038,22.50000000,21.42128025,21.39999962,0.26919696,7.24850390,0.00000000
1692117554.50345755,242.98887242,20.35758347,5.97014329,0.35147712,1.18929394,0.06883874,0.26658417,-0.68056384,-0.07248559,21.39999962,22.50000000,21.70000076,21.70000076,0.19722413,7.40937208,0.00000000
1692117554.54345751,243.09089460,20.55475059,5.96940059,0.38008177,1.19134595,0.06593932,0.25320729,-0.67299236,-0.10189868,21.60000038,22.29999924,21.89999962,22.00000000,0.20042097,7.52986922,0.00000000
1692117554.58345747,243.20321954,20.78123628,6.00796200,0.32437567,1.19406901,0.06186337,0.24193798,-0.65270660,-0.08728849,21.70000076,22.10000038,22.29999924,22.25960896,0.22352707,7.57815030,0.00000000
1692117554.62345743,243.30874222,20.99364689,6.02048084,0.30540346,1.19550167,0.05837183,0.22912806,-0.64134929,-0.08314957,21.70000076,22.39999962,22.00000000,21.89999962,0.12927379,7.62222706,0.00000000
1692117554.66345739,243.41650252,21.21273518,6.00866543,0.30482710,1.19690965,0.05504585,0.21717186,-0.64169500,-0.09088569,21.70000076,22.35955228,21.70000076,21.64044772,0.08847148,7.74625533,0.00000000
1692117554.70345736,243.50584626,21.43664655,6.02226349,0.27227768,1.20063258,0.05141042,0.20885028,-0.63329355,-0.06905089,21.70000076,22.25959704,22.00000000,22.10000038,-0.00531985,7.87139546,0.00000000
1692117554.74345732,243.61010610,21.65383631,6.02529103,0.26382483,1.20127888,0.04864839,0.19696021,-0.61563114,-0.07240291,21.89999962,22.28075815,22.29999924,22.34037832,-0.10962638,7.92884347,0.00000000
1692117554.78345728,243.71828394,21.87776388,6.03972085,0.26110711,1.20187448,0.04575227,0.18586465,-0.59991179,-0.07244811,22.00000000,22.44039933,22.15960105,22.20000076,-0.22206426,7.97894610,0.00000000
1692117554.82345724,243.82390321,22.09374947,6.06121770,0.24834034,1.20222681,0.04285435,0.17507290,-0.59026586,-0.08736035,21.79999924,22.45961157,22.29999924,22.14038882,-0.28350812,8.05684625,0.00000000
1692117554.86345720,243.92961725,22.31403858,6.06466534,0.23555897,1.20252659,0.03935993,0.16482476,-0.57441022,-0.04768385,21.89999962,22.10000038,22.44040085,22.50000000,-0.37125486,8.12309080,0.00000000
1692117554.90345716,244.01903557,22.54353440,6.08455908,0.24104382,1.20521799,0.03745258,0.15823361,-0.55587836,-0.06855587,22.20000076,22.50000000,22.50000000,22.50000000,-0.41415034,8.19915656,0.00000000
1692117554.94345713,244.12291933,22.76330435,6.10010058,0.26316766,1.20494773,0.03471035,0.14821507,-0.54011507,-0.05809596,22.29999924,22.60000038,22.51971258,22.50000000,-0.35041860,8.30897774,0.00000000
1692117554.98345709,244.22719415,22.98750426,6.12809324,0.22352498,1.20511844,0.03238651,0.13952436,-0.53160772,-0.04783614,22.00000000,22.50000000,22.29999924,22.29999924,-0.35609191,8.45806484,0.00000000
1692117555.02345705,244.31660437,23.21766825,6.14318499,0.20703005,1.20915331,0.03047306,0.13693844,-0.52244150,-0.05389306,22.20000076,22.50000000,22.39999962,22.29999924,-0.42177146,8.55933150,0.00000000
1692117555.06345701,244.41396294,23.38909689,6.13722257,0.21917450,1.20564986,0.02831734,0.12352840,-0.51264081,-0.04365231,22.39999962,22.70000076,22.60000038,22.60000038,-0.33199689,8.63319760,0.00000000
1692117555.10345697,244.50464930,23.62119469,6.15960837,0.24420167,1.20761126,0.02657125,0.11852723,-0.49553340,-0.03949693,22.39999962,22.79999924,22.70000076,22.70000076,-0.29404464,8.71462969,0.00000000
1692117555.14345694,244.60929628,23.85547868,6.20546106,0.21259380,1.20746430,0.02499137,0.11116529,-0.48098498,-0.04778751,22.38039198,22.79999924,22.70000076,22.60000038,-0.23281029,8.82821766,0.00000000
1692117555.18345690,244.71606645,24.09687066,6.22883121,0.18076206,1.20753910,0.02307987,0.10462247,-0.46971777,-0.05799237,22.61685803,22.60000038,22.56104746,22.62209491,-0.25921050,8.96729859,0.00000000
1692117555.22345686,244.81868631,24.32742311,6.25001841,0.15037605,1.20754188,0.02076017,0.09833376,-0.46255344,-0.05404865,22.79999924,23.00000000,22.60000038,22.60000038,-0.31860142,9.06824498,0.00000000
1692117555.26345682,244.92384610,24.56028766,6.26695535,0.16027070,1.20749131,0.01859823,0.09244763,-0.44846189,-0.01855894,22.67874275,23.10000038,22.89999962,22.79999924,-0.39513039,9.13509970,0.00000000
1692117555.30345678,245.01531399,24.79428395,6.29092987,0.15877703,1.20866907,0.01785587,0.08822779,-0.43308442,-0.03314739,22.70000076,22.94039012,23.00000000,22.79999924,-0.43932804,9.21136671,0.00000000
1692117555.34345675,245.11773339,25.02171640,6.32069686,0.14642463,1.20810352,0.01652998,0.08217250,-0.42091918,-0.05000273,23.10000038,23.12113358,22.79999924,22.85962150,-0.53521591,9.30907218,0.00000000
1692117555.38345671,245.22338184,25.25591486,6.35108539,0.17222333,1.20755952,0.01452987,0.07656408,-0.41106246,-0.04765655,23.10000038,23.29999924,22.88047896,22.89999962,-0.52906489,9.41447009,0.00000000
1692117555.42345667,245.32680236,25.48839338,6.35894736,0.18297236,1.20712250,0.01262360,0.07136700,-0.39605050,-0.07264943,22.89999962,23.29999924,23.10000038,23.20000076,-0.47703561,9.47710706,0.00000000
1692117555.46345663,245.43123804,25.72742943,6.38206555,0.16649380,1.20677787,0.00971763,0.06655823,-0.37541574,-0.02899401,23.10000038,23.10000038,23.39999962,23.34037010,-0.50324944,9.50429344,0.00000000
1692117555.50345659,245.52453220,25.96612030,6.43061916,0.14418063,1.20773489,0.00855787,0.06364914,-0.35691789,-0.07268883,23.50000000,23.60000038,23.29999924,23.29999924,-0.42505966,9.56991601,0.00000000
1692117555.54345655,245.61987808,26.18442306,6.44892950,0.12641689,1.20739058,0.00565031,0.05936877,-0.34455535,-0.06860849,23.50000000,23.60000038,23.39999962,23.34040630,-0.48852116,9.67203278,0.00000000
1692117555.58345652,245.72674568,26.43151043,6.46590408,0.12999215,1.20695392,0.00290597,0.05522161,-0.33313079,-0.05176119,23.29999924,23.50000000,23.54019342,23.39999962,-0.40213728,9.75666249,0.00000000
1692117555.62345648,245.83005186,26.67103987,6.50663656,0.11962354,1.20629300,0.00083553,0.05090851,-0.31133995,-0.08303237,23.62115917,23.50000000,23.70000076,23.70000076,-0.41686491,9.79722234,0.00000000
1692117555.66345644,245.93656534,26.91528816,6.53939314,0.11731315,1.20564888,-0.00248577,0.04694598,-0.29418568,-0.05791326,23.79999924,23.79999924,23.70000076,23.70000076,-0.32821729,9.84254167,0.00000000
1692117555.70345640,246.03292821,27.15742812,6.56570939,0.04013322,1.20613624,-0.00480230,0.04461912,-0.27992767,-0.05824444,23.70000076,23.84041843,23.70000076,23.79999924,-0.40861427,9.93206245,0.00000000
1692117555.74345636,246.13472939,27.39263690,6.57114740,0.01119692,1.20536770,-0.00713208,0.04085536,-0.27094599,-0.07278787,24.00000000,23.81975000,24.00000000,23.78025038,-0.63808670,10.03334576,0.00000000
1692117555.78345633,246.24681928,27.64155646,6.59498195,0.02498515,1.20423193,-0.01004359,0.03696250,-0.25243204,-0.10166181,24.39999962,24.20000076,24.13975552,24.20000076,-0.65512642,10.07667417,0.00000000
1692117555.82345629,246.35703872,27.88149109,6.64242737,0.03358294,1.20249408,-0.01411006,0.03240307,-0.22642430,-0.07270074,24.39999962,24.29999924,24.29999924,24.29999924,-0.71846036,10.08808131,0.00000000
1692117555.86345625,246.46804326,28.12719655,6.66612754,0.04964332,1.20091139,-0.01701809,0.02824297,-0.20814702,-0.07258593,24.20000076,24.10000038,24.29999924,24.25959786,-0.62824344,10.12992905,0.00000000
1692117555.90345621,246.56885191,28.37472710,6.69687720,0.00838788,1.20053199,-0.01992153,0.02571757,-0.19397078,-0.04364197,24.55819219,24.20000076,24.39999962,24.29999924,-0.67083383,10.22382230,0.00000000
1692117555.94345617,246.67667610,28.61649499,6.72512581,-0.00190948,1.19870910,-0.02166721,0.02155062,-0.17810602,-0.07264173,24.79999924,24.39999962,24.60000038,24.60000038,-0.61757379,10.31010331,0.00000000
1692117555.98345613,246.79025418,28.86656025,6.76672247,-0.04210473,1.19617884,-0.02457288,0.01653122,-0.15980053,-0.07662349,24.60000038,24.50000000,24.70000076,24.70000076,-0.77282560,10.34111585,0.00000000
1692117556.02345610,246.89322805,29.11593954,6.78632040,-0.00655754,1.19597525,-0.02763782,0.01511086,-0.14637025,-0.08721181,24.89999962,24.45977226,24.68045510,24.60000038,-0.66138985,10.38263327,0.00000000
1692117556.06345606,246.99682685,29.31073052,6.82680680,-0.04068470,1.19027640,-0.03112629,0.00631334,-0.13355879,-0.05402815,25.29999924,24.89999962,24.70000076,24.89999962,-0.71307161,10.44043804,0.00000000
1692117556.10345602,247.10114839,29.56473999,6.86188795,-0.04582223,1.18543468,-0.03328742,0.00085904,-0.11678924,-0.08508842,25.29999924,24.89999962,25.10000038,25.04042508,-0.69996092,10.49535788,0.00000000
1692117556.14345598,247.19356045,29.83580810,6.87486372,-0.08747697,1.13704856,-0.03669095,-0.02731397,-0.09662519,-0.03123870,25.18059059,24.79999924,25.15970528,25.15970528,-0.77349702,10.52789838,0.00000000
1692117556.18345594,247.31906524,30.10182188,6.91480432,-0.10563281,1.13305283,-0.03794050,-0.03281119,-0.08229146,-0.03951834,25.46154308,24.89999962,25.24038595,25.20000076,-0.91802634,10.56537604,0.00000000
1692117556.22345591,247.44070300,30.35457495,6.98053264,-0.09030658,1.12752314,-0.03952124,-0.04401809,-0.06612078,0.00000000,25.70000076,25.20000076,25.39999962,25.29999924,-0.92275618,10.60742728,0.00000000
1692117556.26345587,247.56729272,30.60829481,6.99880118,-0.05913273,1.12547254,-0.03952124,-0.04630567,-0.05303282,-0.00398552,25.50000000,25.24040228,25.39999962,25.34040153,-0.91888023,10.66209547,0.00000000
1692117556.30345583,247.68496248,30.86208109,7.03762895,-0.05176726,1.12336899,-0.03968066,-0.04792786,-0.04257809,0.01445093,25.70000076,25.10000038,25.48074971,25.29999924,-0.85485704,10.74606957,0.00000000
1692117556.34345579,247.80784975,31.11019843,7.07243129,-0.06440977,1.12087850,-0.03910262,-0.05076252,-0.03049104,-0.03952515,26.10000038,25.60000038,25.60000038,25.60000038,-0.86838832,10.82473033,0.00000000
1692117556.38345575,247.93452712,31.36774830,7.09689048,-0.09757098,1.11184910,-0.04068362,-0.06933565,-0.01575267,-0.04358960,25.89999962,25.70000076,25.79999924,25.67490872,-0.88290700,10.85969718,0.00000000
1692117556.42345572,248.06030622,31.61862536,7.11212581,-0.11911737,1.10820888,-0.04242721,-0.07221841,0.00283055,-0.01452987,26.10000038,25.60000038,26.00000000,26.04040044,-0.97679706,10.86158344,0.00000000
1692117556.46345568,248.19263151,31.87753622,7.17373695,-0.08952963,1.10509012,-0.04300840,-0.07339222,0.02154927,-0.03312250,26.50000000,25.72121082,26.15959703,26.10000038,-0.92768452,10.87436111,0.00000000
1692117556.50345564,248.31936324,32.13571191,7.20894398,-0.08543986,1.10197439,-0.04433330,-0.07424043,0.03518066,-0.02499696,26.41920625,26.00000000,26.05960351,26.00000000,-0.94364636,10.93466942,0.00000000
1692117556.54345560,248.44119964,32.36963467,7.21767663,-0.08510152,1.09861160,-0.04533318,-0.07569141,0.04356734,-0.06622406,26.60000038,26.10000038,26.10000038,26.20000076,-0.87497265,11.02659808,0.00000000
1692117556.58345556,248.57957096,32.63884509,7.26895403,-0.11522242,1.09036019,-0.04798214,-0.08833328,0.05792557,-0.06862644,27.00000000,25.89999962,26.60000038,26.41064867,-0.90224462,11.06740662,0.00000000
1692117556.62345552,248.71487109,32.89742804,7.30951582,-0.11502917,1.08524323,-0.05072720,-0.09241748,0.08036091,-0.05000913,26.89999962,26.39999962,26.70000076,26.75967154,-0.88871480,11.04932166,0.00000000
1692117556.66345549,248.85426887,33.16045988,7.34048103,-0.13395197,1.08145942,-0.05272757,-0.09276588,0.09592715,-0.03718364,26.92128924,26.39999962,26.65957076,26.70000076,-0.87435475,11.06577190,0.00000000
1692117556.70345545,248.99043336,33.42055794,7.39017660,-0.13060612,1.07769059,-0.05421491,-0.09300688,0.10426261,-0.03949432,27.39999962,26.39999962,26.68077649,26.60000038,-0.85632209,11.14818586,0.00000000
1692117556.74345541,249.12727590,33.67526484,7.41377160,-0.14504052,1.07386217,-0.05579469,-0.09335855,0.11558143,-0.05172092,27.29999924,26.70000076,27.00000000,27.00000000,-0.84366646,11.21669401,0.00000000
1692117556.78345537,249.27343099,33.94334694,7.44099519,-0.15595129,1.06873891,-0.05786352,-0.09666108,0.13433578,-0.07276596,27.20000076,26.84037695,27.29999924,27.20000076,-0.83977158,11.21302433,0.00000000
1692117556.82345533,249.41573542,34.20109324,7.50634353,-0.16683822,1.06230402,-0.06077416,-0.10295834,0.15097154,-0.04352791,27.66154821,26.60000038,27.20000076,27.21922552,-0.77518954,11.21061777,0.00000000
1692117556.86345530,249.56527927,34.46589060,7.54182815,-0.16662430,1.05812714,-0.06251528,-0.10313706,0.16143963,-0.05382082,27.89999962,27.10000038,27.29999924,27.28079374,-0.74070470,11.27161913,0.00000000
1692117556.90345526,249.71177148,34.72968353,7.55541813,-0.19425517,1.05374680,-0.06466811,-0.10383851,0.17327702,-0.07282235,27.70000076,27.15971200,27.48057714,27.52086590,-0.70487470,11.33544987,0.00000000
1692117556.94345522,249.86042336,34.99168943,7.61101719,-0.20977120,1.04653608,-0.06758100,-0.11111309,0.19469650,-0.11217829,28.06144249,27.10000038,27.85963871,27.89999962,-0.68303358,11.32885860,0.00000000
1692117556.98345518,250.01778236,35.26019321,7.66591491,-0.22502004,1.03930858,-0.07206814,-0.11797053,0.21353629,-0.03308622,28.29999924,27.39999962,27.91922102,27.89999962,-0.64971113,11.30837194,0.00000000
1692117557.02345514,250.17235853,35.52678659,7.67709756,-0.24957442,1.03458076,-0.07339158,-0.11801245,0.22582064,-0.07266594,28.10000038,27.50000000,28.04035003,28.00000000,-0.60954491,11.35874399,0.00000000
1692117557.06345510,250.29413917,35.72166526,7.71317616,-0.25463338,1.02965558,-0.07629822,-0.11869393,0.24238550,-0.07667480,28.60210192,27.51915915,28.39999962,28.29999924,-0.56436230,11.42919571,0.00000000
1692117557.10345507,250.45416593,35.99072576,7.77995524,-0.25388352,1.02430509,-0.07936521,-0.12036457,0.25953490,-0.08733496,28.89999962,27.89999962,28.50000000,28.29999924,-0.49489427,11.47588265,0.00000000
1692117557.14345503,250.62753745,36.27014109,7.81548184,-0.29801878,1.01151584,-0.08285861,-0.13885416,0.27400996,-0.05393034,28.70000076,27.89999962,28.29999924,28.29999924,-0.47616766,11.49330330,0.00000000
1692117557.18345499,250.80990403,36.55735598,7.83015122,-0.32688711,1.00202002,-0.08501583,-0.14827137,0.29144139,-0.08723355,29.29999924,27.79999924,28.89999962,29.00000000,-0.45650309,11.51806812,0.00000000
1692117557.22345495,250.98605801,36.83033437,7.88460954,-0.32986612,0.99198450,-0.08850517,-0.15878920,0.32100514,-0.06203058,29.39999962,28.10000038,29.29999924,29.20000076,-0.40608165,11.51327838,0.00000000
1692117557.26345491,251.16428511,37.09657810,7.95052829,-0.33649819,0.98551855,-0.09098639,-0.15919926,0.33328804,-0.06870075,29.28079952,28.29999924,28.79999924,28.70000076,-0.39543747,11.54526168,0.00000000
1692117557.30345488,251.33895243,37.36275943,7.96969394,-0.35520249,0.97904158,-0.09373442,-0.15965580,0.33176967,-0.07273986,29.89999962,28.31926889,28.60000038,28.70000076,-0.31224955,11.63708541,0.00000000
1692117557.34345484,251.51606703,37.62062110,7.98700500,-0.38062407,0.97235509,-0.09664402,-0.16066437,0.33483617,-0.07673189,30.00000000,28.70000076,29.20000076,29.06153921,-0.32337830,11.72821172,0.00000000
1692117557.38345480,251.70629873,37.89434951,8.03178741,-0.38586506,0.95393343,-0.09971329,-0.18915572,0.36303538,-0.07241077,29.84024868,28.70000076,29.70000076,29.64024982,-0.28423891,11.72462724,0.00000000
1692117557.42345476,251.89419569,38.15573247,8.07459881,-0.40417940,0.94053387,-0.10260972,-0.20363705,0.39073056,-0.08218412,30.29999924,28.60000038,29.79999924,29.89999962,-0.27777284,11.67595657,0.00000000
1692117557.46345472,252.09184697,38.41984590,8.11422530,-0.42602630,0.93223835,-0.10589709,-0.20415209,0.40856065,-0.04471457,30.25963203,28.89999962,30.00000000,29.89999962,-0.22013585,11.63941477,0.00000000
